authorId,name,aliases,citationCount,papers,fieldsOfStudy
2752996,A. Antonioni,"['A M Antonioni', 'A. Antonioni', 'Alberto Antonioni']",530,,Psychology
4746180,P. D. Lorch,"['P D Lorch', 'P. D. Lorch', 'Patrick D Lorch', 'Patrick D. Lorch']",1318,,Psychology
31163994,J. Knodlseder,"['J. Knodlseder', 'J. And Knodlseder', 'Jurgen Knodlseder']",4814,,Physics
1399362071,S. Quinn,"['S Quinn', 'S. Quinn', 'Sean Quinn']",6658,,Physics
31922560,S. Meier,"['S Meier', 'S. Meier', 'Sebastian Meier', 'Sebastián Meier']",5434,,Political Science
67198730,Steven Umbrello,"['S. Umbrello', 'Steven Umbrello']",503,,Sociology
6197528,J. Woodside,"['J.v Woodside', 'J.v. Woodside', 'Jayne Valerie Woodside', 'J V Woodside', 'Jayne Woodside', 'J. Woodside', 'J. V. Woodside', 'J Woodside', 'Jayne V. Woodside', 'Jayne V Woodside']",10364,,Psychology
145239893,Yi Bu,['Yi-qin Bu'],904,,Sociology
2122616350,Olatz Campos,,56,,Psychology
39849136,X. Wang,"['Xuanye Wang', 'Xuanchen Wang', 'Xuan-yin Wang', 'Xuan Wang', 'Xuanli Wang', 'Xuanzhao Wang', 'Xuan-ze Wang', 'Xuankui Wang']",11523,,Physics
2144709491,Unchitta Kan,,5,,Physics
9055928,Hyun Ju Woo,['Hyun Ju Woo'],398,,Medicine
1876265383,Sarah R. Sutcliffe,['Sarah Sutcliffe'],119,,Sociology
1812965,Theodore Vasiloudis,,40,,None
37756512,A. Leroux,"['A. Leroux', 'Alexandre Leroux']",145,,Psychology
2946873,Vijayaditya Peddinti,"['Vijay Kumar Peddinti', 'Vijaya Kumar Peddinti']",4348,,Physics
144957485,F. Trentini,"['F Trentini', 'F. Trentini', 'Filippo Trentini']",2192,,Physics
113869737,L. Devlin,"['L Devlin', 'Linda Devlin']",26,,Sociology
2059076609,M. Dijst,"['M Dijst', 'M. Dijst', 'M. J. Dijst', 'Martin Dijst']",77,,Sociology
47754463,Yuping Dong,,107,,Medicine
2178815,A. Berdahl,"['Andrew M. Berdahl', 'A. Berdahl', 'Andrew M Berdahl', 'A. M. Berdahl', 'Andrew Berdahl', 'A Berdahl']",1232,,Sociology
1701876,P. Maes,"['P Maes', 'P. Maes', 'Pattie Maes']",32423,,Sociology
1951299,M. Laubichler,"['Manfred D Laubichler', 'Manfred Laubichler', 'Manfred D. Laubichler', 'M. D. Laubichler', 'M D Laubichler', 'Manfred Dietrich Laubichler']",3464,,Sociology
2067896099,J. Olson,"['J Olson', 'James L. Stern And Craig Olson', 'James Olson']",13,,Political Science
34242228,S. Shivakumar,"['S. Shivakumar', 'Sunaya Shivakumar']",77,,Computer Science
1751739,J. Freytag,"['J. C. Freytag', 'J.-c. Freytag', 'Johann Christoph Freytag', 'Johann-christoph Freytag']",4017,,Sociology
152574111,P. Mertsch,"['P Mertsch', 'P. Mertsch', 'Philipp Mertsch']",5211,,Physics
66740041,G. Yon,"['George Vega Yon', 'George Yon', 'George G. Vega Yon']",32,,None
14565823,P. Garrin,"['P Garrin', 'P. Garrin', 'Paul Garrin']",17,,Materials Science
2207667385,AK Fok,,14,,Biology
2154354479,H. I. Li,"['H Irene Li', 'H. I. Li', 'H. Irene Li']",194,,Medicine
66790050,Farzam Fanitabasi,['F. Fanitabasi'],41,,Political Science
2419451,Motahhare Eslami,['Motahhareh Eslami'],1460,,Psychology
11151896,K. Ahmed,"['Kedir Y Ahmed', 'Kedir Yimam Ahmed', 'Kedir Y. Ahmed', 'K. Y. Ahmed', 'Kedir Ahmed']",1518,,None
5313625,S. Chicumbe,"['Sérgio A Rodrigues Chicumbe', 'S Chicumbe', 'S. Chicumbe', 'Sérgio Chicumbe', 'Sergio Chicumbe']",238,,Psychology
2066476123,Yan Shu,,1,,Engineering
1520032368,J. Lee,"['Jin-kyun Lee', 'Jin Kyun Lee']",681,,Psychology
8994292,J. Pei,"['J. Z. Pei', 'Jian Zhong Pei', 'Jian-zhong Pei', 'Jianzhong Pei']",3051,,Physics
2205622334,Matthew O. Jackson,,466,,None
143965889,S. Whittaker,"['Steve Whittaker', 'Stephen J. Whittaker', 'Steven Whittaker', 'Stephen Whittaker', 'S. Whittaker']",15245,,Sociology
13296029,Tang Qiu-yan,['Tang Qiuyan'],7,,Physics
2006799888,Jiajie Luo,['Jiajie Luo'],0,,Physics
5497950,R. Terrier,"[""R'egis Terrier"", 'Regis Terrier', 'R Terrier', 'Régis Terrier', 'R. Gis Terrier', 'Régis Terrier']",17102,,Physics
2172170019,Sylvain Peruzzi,,25,,Environmental Science
30648819,E. Larot,,6,,Materials Science
1702730,S. Verberne,"['S. Verberne', 'Suzan Verberne']",1660,,Sociology
16685702,M. Hegazy,"['M. Hegazy', 'Mohamed I Hegazy', 'Mohamed Hegazy', 'Mohamed I. Hegazy', 'Mohamed Ibrahim Mohamed Hegazy']",11973,,None
2113749523,Stephen J. Young,,0,,Psychology
114757704,Michael Rochlitz,['Michael Rochlitz'],471,,Sociology
2145031876,Weidong Huang,"['Wei Dong Huang', 'Weidong Huang*']",1551,,None
2081146833,Cao Longkui,,66,,Materials Science
2080120665,Jowita Borowska,,73,,Physics
1404388312,J. Czamanski-Cohen,"['J Czamanski-cohen', 'J. Czamanski-cohen', 'Johanna Czamanski-cohen']",458,,Psychology
121346757,Alesksandra Detkova,,3,,Business
2094755167,Josephine L. Tobing,"['Joseph Tobing', 'Josephine Tobing']",55,,Psychology
145214579,S. Marchi,"['S De Marchi', 'S Marchi', 'S. Marchi', 'Santino Marchi']",7333,,Psychology
1490528902,Guy Laban,,154,,Psychology
144638781,A. Smeulders,"['Arnoldus Wilhelmus Maria Smeulders', 'Arnold W M Smeulders', 'Arnold W.m. Smeulders', 'A W M Smeulders', 'A W Smeulders', 'A.w.m. Smeulders', 'Arnold M.w. Smeulders', 'Arnold W. M. .. Smeulders', 'A. W. M. Smeulders', 'A.w.m Smeulders', 'Arnold Smeulders', 'A. Smeulders', 'Arnold W. M. Smeulders', 'Arnold M. W. Smeulders']",33900,,Psychology
2379340,D. Y. Wohn,"['Donghee Y. Wohn', 'D Yvette Wohn', 'D. Yvette Wohn', 'D. Y. Wohn', 'Donghee Yvette Wohn']",4335,,Sociology
118986479,P. Dahlquist,"['P. Dahlquist', 'Paul William Dahlquist']",54,,Political Science
118727639,T. Boerzel,"['T. A. Boerzel', 'Tanja A Boerzel', 'Tanja Boerzel', 'Tanja A. Boerzel']",136,,Political Science
21325325,H. Yi,"['H. Y. Yi', 'Ho Young Yi', 'Hoyoung Yi']",52,,Psychology
1394098387,Zach Pincus,['Zachary Pincus'],142,,None
47338102,Christofer R Edling,"['C Edling', 'C. Edling', 'Christofer Edling', 'Christofer R. Edling']",4075,,Sociology
6076423,K. Hellton,"['Kristoffer H. Hellton', 'K. H. Hellton', 'Kristoffer H Hellton', 'Kristoffer Hellton', 'Kristoffer Herland Hellton']",314,,Psychology
113530121,Barbara Friedman,"['Barbara J. Friedman', 'Barbara Jill Friedman']",337,,Sociology
145684120,E. Klein,"['Eric Klein', 'Eric A. Klein', 'E Klein', 'E. A. Klein', 'E A Klein', 'Erick A. Klein', 'E.a. Klein', 'E. Klein', 'Eric A Klein']",44363,,None
48034760,Małgorzata E. Arlet,"['Malgorzata E Arlet', 'Małgorzata Arlet', 'Malgorzata E. Arlet', 'Małgorzata E Arlet', 'Malgorzata Arlet']",490,,Psychology
3075917,Emma Rooksby,,348,,Sociology
2143068030,Qing Liu,['Qing Fang Liu'],7,,None
114620913,H. Hornshøj,"['H. Hornshøj', 'Henrik Hornshoj', 'Henrik Hornshøj']",3353,,None
2637596,Ivan Beschastnikh,['Ivan Beschastnikh'],2940,,Sociology
2169266,Matthias Broecheler,['Matthias Bröcheler'],715,,None
2111133238,Lu Huang,,5,,Political Science
4279503,N. Sehgal,"['N. Sehgal', 'Neelima Sehgal']",11834,,Physics
152151480,J. Pacheco,"['J. Pacheco', 'José Pacheco', 'Jose Antonio De Freitas Pacheco', 'J A De Freitas Pacheco', 'J Pacheco', 'Jose Pacheco']",746,,Physics
1873799,K. Fife,"['K. M. Fife', 'K. Fife', 'Kathryn Fife', 'K M Fife', 'K.m. Fife', 'Kate M. Fife', 'K Fife', 'Kate Fife', 'Kate M Fife']",4152,,None
1399147914,Ó. A. Pérez-Escobar,"['Oscar A. Perez-escobar', 'Oscar A Peréz-escobar', 'Oscar A. Pérez‐escobar', 'Oscar A Pérez-escobar', 'Oscar A. Pérez-escobar', 'Osca A Pérez-escobar', 'Oscar Alejandro Pérez-escobar', 'Óscar Alejandro Pérez-escobar', 'Oscar Alejandro Pérez‐escobar']",903,,None
39993251,M. Montegut,"['M J Montegut', 'Michael Montegut']",78,,Computer Science
12036620,T. Piman,"['T. Piman', 'Thanapon Piman']",1356,,None
5606915,Brad J. Sagarin,"['Brad J Sagarin', 'Brad Sagarin']",3694,,Sociology
1965108,Allen N. Berger,"['Allen Berger', 'Allen N Berger']",50565,,Political Science
2201877,D. Larkin,"['Denis M. Larkin', 'D. M. Larkin', 'Denis Larkin', 'D.m. Larkin', 'D M Larkin', 'Denis M Larkin']",7475,,None
2479192,Jamal Jokar Arsanjani,,3028,,Political Science
6510017,A. Straten,"['Ariane Van Der Straten', 'Ariane Straten', 'A Van Der Straten', 'A. Van Der Straten', 'A. Straten', 'A. Van Straten']",1476,,Sociology
2222209,F. Hommes,"['F Hommes', 'F D Hommes', 'F. D. M. Hommes', 'Ferdinand Hommes', 'F. Hommes']",24,,None
2101469947,J. Ziarno,"['J Ziarno', 'James J. Ziarno']",5,,Medicine
2050914533,Mark Warren,['Mark B. Warren'],222,,Medicine
145688317,Anwitaman Datta,,6540,,Psychology
2084612743,Erwin J. Alles,,80,,Computer Science
32832791,Paris Carbone,['Paris Carbone'],1764,,None
4030244,I. Sanmartín,"['I Sanmartin', 'I. Sanmartín', 'Isabel Sanmartín', 'Isabel Sanmartin', 'I. Sanmartin', 'I Sanmartín']",8450,,None
2068717393,T. Rizzo,"['T. Rizzo', 'Tommaso Rizzo']",15,,Environmental Science
144940246,Matthew J. Denny,"['Matthew Denny', 'Matthew J Denny', 'Matthew James Denny']",481,,Political Science
1724322,Xiaolin Shi,"['Xiao Lin Shi', 'Xiao-lin Shi', 'Xiaoling Shi']",1301,,Physics
145800151,Kai Shu,,6147,,Sociology
33498578,Chia-ying Lee,"['Chi-ying Lee', 'Chia-ying Lee', 'Chiang Lee', 'Chia‐ying Lee']",1102,,Sociology
1785691,D. Nettle,"['D Nettle', 'D. Nettle', 'Daniel Nettle']",15269,,Sociology
1450783914,Omar Al-Sahili,,5,,Geography
145464264,C. Chiang,"['Chern-en Chiang', 'C E Chiang', 'Chern En Chiang', 'C.-e. Chiang', 'Chern‐en Chiang', 'C. E. Chiang', 'C-e Chiang']",17198,,None
2108175969,Yingying Zhang,,1,,None
152591802,C. Thomsen,"['C Thomsen', 'C. Thomsen', 'Cathrine Thomsen']",8555,,Psychology
1858292,Diego Pennacchioli,,153,,Sociology
35793299,Seán Ó hÉigeartaigh,"['Sean Heigeartaigh', 'Sean Ó Héigeartaigh', 'Seán S. Ó Héigeartaigh', 'Seán Sáirséal Ó Héigeartaigh']",779,,Sociology
2056597574,T. P. Bakker,"['T. P. Bakker', 'Tom P. Bakker']",585,,Sociology
2379601,G. Birbilis,"['G Birbilis', 'George Birbilis']",113,,None
153695738,Kent Deng,,13,,Political Science
8458962,M. Robeer,"['M. J. Robeer', 'Marcel Robeer']",234,,None
2735618,A. Sapienza,"['A. Sapienza', 'Alessandro Pellegrini Sapienza', 'Alessandro Sapienza']",164,,Sociology
143646338,D. McLaughlin,"['D. Mclaughlin', 'Dennis Mclaughlin', 'Dennis B. Mclaughlin']",1387,,None
1765894,T. Gagie,"['T. Gagie', 'Travis Gagie']",2577,,None
2070658156,M. Munchmeyer,['Martin Munchmeyer'],1212,,Sociology
48810734,D. Rao,"['D. Rajeshwar Rao', 'Delip Rao']",2006,,None
34451449,N. Bansal,"['N. Bansal', 'Nisha Bansal']",7480,,None
2059599980,E. Andersen,"['Ellen Juul Andersen', 'E Andersen', 'Ellen Andersen', 'E. Juul Andersen', 'E J Andersen']",56,,Sociology
102696458,T. Kisner,"['T S Kisner', 'Theodore Kisner', 'Ted Kisner', 'Theodore Schuyler Kisner', 'T. Kisner', 'T. S. Kisner', 'T Kisner']",52617,,Physics
14724471,H. Kurashina,"['H. Kurashina', 'Hiro Kurashina', 'Hiroki Kurashina']",65,,Physics
2150032101,Hu He,['Huafeng He'],5,,None
13730120,C. Andrei,"['Catalina Liliana Andrei', 'C. L. Andrei', 'C. Andrei', 'Cătălina Andrei', 'Cătălina Liliana Andrei', 'Catalina Andrei', 'C Andrei', 'Cătălina L. Andrei']",32329,,Psychology
2144862454,Yunfei Chen,,166,,None
150978762,Dian Yu,,332,,Computer Science
27025897,B. Sarkar,"['B Sarkar', 'B. Sarkar', 'Biswaijt Sarkar']",4948,,Physics
92614433,S. Chou,"['Shin Yi Chou', 'Shin-yi Chou']",0,,None
6557993,N. Boogert,"['N. J. Boogert', 'Neeltje J. Boogert', 'Neeltje J Boogert', 'Neeltje Janna Boogert', 'Neeltje Boogert']",4027,,Psychology
34875113,C. Stevenson,"['C. E. Stevenson', 'Claire E Stevenson', 'Claire Stevenson', 'Claire E. Stevenson']",535,,Psychology
2775596,D. Grebenkov,"['D S Grebenkov', 'D Grebenkov', 'Denis S Grebenkov', 'D. S. Grebenkov', 'Denis S. Grebenkov', 'D. Grebenkov', 'D.s. Grebenkov', 'Denis Grebenkov']",4427,,Physics
87860425,W. Bergmans,"['W Bergmans', 'W. Bergmans', 'Wim Bergmans']",642,,Sociology
32809739,Raluca A. Roman,['Raluca A. Roman'],932,,Political Science
2006382,Eran Shir,,1239,,Physics
145518428,Ángel Cuevas,"['Angel Cuevas', 'Ángel Cuevas']",990,,Sociology
3806036,Varvara Pasiali,,299,,Psychology
37600229,Shmuel Ellis,,2075,,Sociology
2121614657,Donghui Zhang,,362,,None
2138752967,Huailin Chen,['Hua Shan Chen'],0,,None
1430930197,A.-M. Nybo-Andersen,['Anne-marie Nybo-andersen'],57,,None
1770033,Dorit Nevo,,1477,,Sociology
39600360,J. Chiang,"['J. C. H. Chiang', 'John C.h. Chiang', 'John C. H. Chiang', 'John Chiang', 'J. C. Chiang', 'John C H Chiang']",8215,,Psychology
100636990,Nicole Tieben,,51,,Political Science
1420031557,T. Wardinsky,"['T. D. Wardinsky', 'Terrance D. Wardinsky', 'T Wardinsky', 'Terry D. Wardinsky', 'T D Wardinsky']",245,,None
104832606,J. Brantingham,"['Jeffrey Brantingham', 'J P Brantingham', 'Jeffrey P Brantingham', 'Jeff Brantingham', 'J. Brantingham']",44,,None
145540379,E. López,"['E. López', 'Eduardo Lopez', 'Eduardo Luiggi Lopez', 'Eduardo López']",56,,Sociology
6716844,K. Carman,"['Katherine G Carman', 'Karen Carman', 'Katherine G. Carman', 'Katherine Carman', 'K. Carman', 'Katherine Grace Carman']",1034,,Sociology
8400444,Andrii Magalich,['A. Magalich'],161,,Physics
4225050,S. K. Dwivedy,"['S. K. Dwivedy', 'Santosh Kumar Dwivedy', 'Santosha K. Dwivedy', 'Santosha K Dwivedy', 'Santosh K. Dwivedy', 'Santosha Kumar Dwivedy', 'S.k. Dwivedy']",2551,,Physics
49935703,D. Schindler,"['D Schindler', 'Daniel Schindler', 'Daniel E. Schindler']",582,,None
3559123,E. Istanbulluoglu,"['E. Istanbulluoglu', 'Erkan Istanbulluoglu']",3578,,None
1789162,V. Jaiswal,"['V. Jaiswal', 'Varun Jaiswal']",602,,Sociology
21583385,V. Grote,"['V Grote', 'Viet Grote']",170,,Medicine
1943454192,J. Thompson,"['J. N. Thompson', 'John N. Thompson', 'John N Thompson']",20160,,Sociology
4994055,U. Ribacke,"['U. Ribacke', 'Ulf Ribacke']",1544,,None
7580805,M. Fehler,"['M C Fehler', 'M. C. Fehler', 'Mike Fehler', 'M. Fehler', 'Michael Clair Fehler', 'Michael C. Fehler', 'Michael Fehler']",8228,,Sociology
8284393,A. Gebru,"['Alemseged Gebru', 'Alemseged Aregay Gebru']",12320,,None
3394762,J. Merimaa,"['J. Merimaa', 'Juha Merimaa']",878,,Physics
46292772,M. Ronconi,['Martina Ronconi'],31,,Medicine
151493828,T. Eger,"['T Eger', 'T. Eger', 'Thomas Eger']",386,,Sociology
3255983,Volodymyr Mnih,,45040,,None
117568702,Regula Hänggli,,718,,Sociology
145418646,Xiaofeng Yang,['Xiao-feng Yang'],1375,,Physics
2620318,A. Rotkirch,"['A Rotkirch', 'A. Rotkirch', 'Anna Rotkirch']",2134,,Sociology
39013717,A. Lipton,"['A. Lipton', 'Alexander Lipton', 'Alex Lipton', 'Alexandra K. Lipton']",1140,,Political Science
2012899,Hongfei Du,,1411,,Sociology
6269473,K. M. Benowitz,"['K M Benowitz', 'K. M. Benowitz', 'Kyle M Benowitz', 'Kyle M. Benowitz']",306,,None
91475144,Chen Huan-chu,"['Chen Huan-chu', 'Chen Huanchu']",203,,Physics
144962961,R. Sánchez,"['R. Sanchez', 'Raul Sanchez', 'R Sánchez', 'R Sanchez', 'Raúl Sánchez', 'R. Sánchez']",2173,,Physics
5047453,B. Olakunde,"['B O Olakunde', 'B. O. Olakunde', 'Babayemi O Olakunde', 'Babayemi O. Olakunde', 'Babayemi Olakunde', 'Babayemi Oluwaseun Olakunde']",824,,Political Science
2072742934,Jiajun Bao,,11,,Computer Science
2552379,Murat Ali Bayir,,907,,None
2171475989,Marc van Kralingen,,1,,Medicine
2202792152,Attila-Péter Tóth,,0,,None
3147759,R. N. Awan,"['R. N. Awan', 'Ruqiyabi Naz. Awan', 'Ruqiyabi Naz Awan']",118,,Psychology
3282416,M. Schurr,"['Marc Oliver Schurr', 'Marc O. Schurr', 'Marc O Schurr', 'Marc Schurr', 'M. O. Schurr', 'Marc-oliver Schurr', 'M O Schurr']",3642,,None
2825048,N. Kouvaris,"['N. Kouvaris', 'Nikos E Kouvaris', 'N E Kouvaris', 'N Kouvaris', 'Nikos Kouvaris', 'Nikos E. Kouvaris']",641,,Physics
1396212229,H. Cole-Lewis,"['H Cole-lewis', 'Heather Cole-lewis', 'Heather J Cole-lewis', 'Heather J. Cole-lewis']",2812,,Sociology
2145051776,Chang-Gun Lee,['Chang Gun Lee'],2797,,None
2362022,Lorenzo Coviello,,781,,Sociology
19086213,A. Costanzi,"['A Costanzi', 'A. Costanzi', 'A. R. Costanzi', 'Antonio Costanzi']",98,,Medicine
3975984,Stephen T Wu,"['Stephen T. Wu', 'Stephen Wu']",1093,,None
13427486,N. Voisin,"['N Voisin', 'N. Voisin', 'Nathalie Voisin']",4197,,Physics
2067465061,Karin Vos,,50,,Biology
5247360,S. Mancarella,"['S Mancarella', 'S. Mancarella', 'Sergio Mancarella']",1100,,Medicine
2076882000,M. García-Gordillo,"['M A Garcia-gordillo', 'M. García-gordillo', 'Ma Garcia-gordillo', 'Mar García-gordillo']",169,,Political Science
50844928,E. Wang,"['E. Wang', 'Elias Wang']",908,,None
1389955131,M. D’Orsogna,"['Maria R. D’orsogna', ""Maria-rita D'orsogna"", ""Maria Rita D'orsogna"", ""Maria R D'orsogna"", ""Maria R. D'orsogna"", ""M. R. D'orsogna"", ""M. D'orsogna"", 'Maria D‘orsogna', 'Maria D’orsogna', 'M. R. D’orsogna', ""M R D'orsogna""]",2432,,Sociology
2165661022,D. Physics,"['D.v.livanov Department Of Theoretical Physics', 'D. J. James Dept Of Physics', 'Department Of Solid State Physics', 'Dep. Of Physics', 'Departmen Physics', 'D.g.rees . Department Of Physics', 'Department Of Engineering Physics', 'D. Karadjov Bogoliubov Laboratory Of Theoretical Physics', 'Department Of Generaltheoretical Physics', 'D. A. Ritchie School Of Physics', 'Department Of Physical Sciencestheoretical Physics', 'Department Of Physicscenter For High Energy Physics', 'Department Of Condensed Matter Physics School Of Physics', 'D. M. Alexander Department Of Physics', 'Department Of Medical Physics', 'Department Of Quantum Physics', 'Department. Of Physics', 'Departments Of Physics', 'Department Of Physics', 'Department Of Experimental Particle Physics', 'Department Of Spaceclimate Physics', 'Department Of Chemical Physics', 'Department Of Applied Physics', 'Department Physics', 'Department Of Astronomy Physics', 'Department Of Biological Physics', 'Department Of Nuclear Physics', 'Department Of Atomic Physics', 'D. M. Eigler Department Of Physics', 'Department Of Modern Physics', 'Department Of Condensed Matter Physics', ""D. P'erez-ram'irez Department Of Physics"", 'D. S. Dessau Department Of Physics', 'Department Of General Physics', 'Dep. Physics', 'Department Of Particle Physics', 'Department Of Physicslaboratory For Particle Physics', 'Department Of Theoretical Condensed Matter Physics', 'Department Of Astrophysics Department Of Physics', 'D. F. Walls Dept. Of Physics', 'D S F Crothers Department Of Physics', 'Department Of Theoretical Physics', 'Department Of Experimental Physics']",38039,,Physics
1396030806,T. Jarosiewicz,"['T. Jarosiewicz', 'Tobiasz Jarosiewicz']",27,,Physics
98469394,Erlend Dancke Sandorf,,202,,Psychology
30518075,Shunan Guo,,276,,None
2166420204,Emily M Milner,['Emily Milner'],2,,None
46855240,S. Parsa,"['S. Parsa', 'Shima Mirzaie Parsa', 'Shima Parsa']",527,,Physics
3450996,Ryan Kiros,['Ryan J Kiros'],16682,,None
113545186,Hanane Amara,,178,,Political Science
1982349,D. V. Dromme,"['D Van Dromme', 'D. Van Dromme', 'Dries Van Dromme']",22,,Political Science
144394275,R. Goel,"['R Goel', 'Ruchika K Goel', 'Ruchika Goel']",1550,,None
2740193,S. Muthiah,"['S. B. Krishnan Muthiah', 'Sangeetha Muthiah', 'Sathappan Muthiah']",539,,Political Science
2133301627,Angelica Goetzen,,0,,Medicine
145407477,Igor Livshits,['Igor D. Livshits'],1036,,Political Science
34588657,M. Dennis,"['Matthew Dennis', 'M J Dennis', 'Matthew James Dennis', 'Matthew J Dennis', 'Matthew J. Dennis']",142,,Sociology
18113944,C. Karoff,"['C Karoff', 'C. Karoff', 'Ch. Karoff', 'Christoffer Karoff']",7164,,Physics
49687960,Galen Cassebeer Weld,['Galen Weld'],115,,Computer Science
145163931,K. Kiss,"['Károly Kiss', 'Károly Miklós Kisskároly Miklós Kiss', 'Károly Miklós Kiss']",17,,Political Science
3166042,V. Thayananthan,"['V. Thayananthan', 'Vijeyananthan Thayananthan', 'Vijey Thayananthan']",348,,None
2267206,U. Erdmann,"['U Erdmann', 'U. Erdmann', 'Udo Dipl Ing Erdmann', 'Udo Erdmann']",762,,Physics
2107730305,B. Yang,"['B Yang', 'B. X. Yang']",6,,None
144152736,B. Pearce,"['B Pearce', 'B. Pearce', 'Brian Leonard Pearce', 'Brian Pearce']",973,,Political Science
46757992,Serguei Saavedra,,2445,,Sociology
21707031,K. Uludag,"['K. Uludag', 'Koray Uludağ', 'Koray Uludag']",49,,None
1499250964,Olivia Dix,,32,,None
2135734748,Thomas Wang,,468,,Computer Science
2823120,Fabio Vitale,,422,,None
2860652,Madhavi Sharma,"['Madhav Anand Sharma', 'Ms. Madhavi Sharma']",148,,Sociology
2767399,Yasutomo Kimura,['Yasutomo Kimura'],150,,Psychology
3741499,G. Ikilezi,"['G Ikilezi', 'G. Ikilezi', 'Gloria Ikilezi']",1096,,None
2074593880,Valentin Markov,,975,,Medicine
2082197190,Daniel Robles,,7,,None
7381081,Deokjae Lee,['Deok-sun Lee'],326,,Sociology
39944239,K. Tsubouchi,"['K. Tsubouchi', 'Kota Tsubouchi']",917,,Physics
1999601242,Su Hu,['Su-hong Hu'],357,,Physics
2061340,Shikhar Mehra,['Shikha Mehra'],69,,Psychology
7245052,M. Boon,"['Maurits S Boon', 'Mau Boon', 'M Boon', 'Maurits S. Boon', 'Maurits Boon', 'M. Boon']",879,,Psychology
30070119,A. Durand,"['A Durand', 'Arthur Durand']",929,,Medicine
1909000,Dennis Whitcomb,,508,,Sociology
4582713,A. Kiadaliri,"['Aliasghar A Kiadaliri', 'Ali Kiadaliri', 'A. Ahmad Kiadaliri', 'A A Kiadaliri', 'Aliasghar A. Kiadaliri', 'A. A. Kiadaliri', 'Aliasghar Kiadaliri', 'Aliasghar Ahmad Kiadaliri', 'A. Kiadaliri']",46151,,Psychology
2459869,J. Sabater-Mir,"['J. Sabater-mir', 'Jordi Sabater-mir']",7,,None
4256172,K. Chaabna,"['K Chaabna', 'K. Chaabna', 'Karima Chaabna']",674,,Psychology
93828392,Roman Terechonkov,,0,,Materials Science
145332703,Shyamtanu Chattoraj,['Shyamtanu Chattoraj'],826,,None
101794913,Kenneth N. Bickers,"['Kenneth Bickers', 'Kenneth N Bickers']",1651,,Sociology
145603113,Kodylan Moodley,"['Kody Moodley', 'Kody. Moodley']",283,,None
114607096,H.-G. Dobereiner,"['H-g Dobereiner', 'Hans-guenther Dobereiner', 'Hans-gunther Dobereiner']",245,,Physics
73997683,Kudakwashe Chindoza,,42,,Political Science
87199284,Cristhiam M Rojas Hernandez,"['Cristhiam M. Rojas Hernandez', 'Cristhiam Mauricio Rojas Hernandez', 'Cristhiam Rojas Hernandez']",82,,None
2664636,Yilun Chen,,3399,,Physics
2765978,S. Mazzuco,"['S Mazzuco', 'Stefano Mazzuco']",1484,,Sociology
1605030632,Tejomay Gadgil,,122,,Psychology
1388933045,S. Paradiso,['Simone Paradiso'],306,,Physics
2658878,Pavan Kumar Chittimalli,,427,,None
46291734,J. Banai,"['J. Banai', 'János Banai']",1,,Medicine
7388718,Joshua D. Mitchell,"['Josh Mitchell', 'Joshua D Mitchell', 'Joshua Mitchell']",1267,,Psychology
2067791123,I. Zaitseva,"['Irina A. Zaitseva', 'I. A. Zaitseva', 'I.a. Zaitseva', 'Irina Alekseyevna Zaitseva', 'Irina Zaitseva', 'I A Zaitseva', 'I. Zaitseva', 'I A Zaĭtseva']",70,,None
2712846,Areej M. Alhothali,"['Areej Alhothali', 'Areej Matoog Alhothali']",293,,None
2112211652,Jaesung Tae,['Jae-oong Tae'],95,,Physics
2035733,Darrell M. Wilson,"['Darrell M. Wilson', 'Darrel M. Wilson', 'Darrell M Wilson', 'Darrell Wilson']",10505,,Psychology
35989740,Chenghua Guan,,288,,Sociology
5213791,J. Lepeule,"['J Lepeule', 'J. Lepeule', 'Johanna Lepeule']",4807,,Psychology
145389708,Kesheng Wu,"['Kesheng J. Wu', 'Kesheng John Wu']",5289,,Sociology
2870504,Stephen H. Bach,['Stephen Bach'],3333,,None
2168055526,X. T. M. T. M. T. A. Trotman,['X. Tannier M. Theobald M. Trappett A. Trotman'],0,,None
4923348,R. Butlin,"['R. Butlin', 'Roger Kenneth Butlin', 'R. K. Butlin', 'Roger K. Butlin', 'R Butlin', 'R K Butlin', 'Roger K Butlin', 'R.k. Butlin', 'Roger Butlin']",20335,,Sociology
2922446,E. Kensinger,"['Elizabeth A. Kensinger', 'Elizabeth Kensinger', 'Elizabeth. A Kensinger', 'E. A. Kensinger', 'E A Kensinger', 'Elizabeth A Kensinger']",13263,,Psychology
1403557481,P. Zúñiga-Brenes,"['P Zuniga-brenes', 'Paola Zuniga-brenes', 'Paola Zúñiga‐brenes', 'Paola Zúñiga-brenes']",316,,Psychology
1746662,D. Sontag,"['David A Sontag', 'David A. Sontag', 'D. Sontag', 'D A Sontag', 'David Sontag']",11780,,None
1960591966,Birhanu Wubale Yirdaw,,358,,Psychology
2091401903,Pietro Di Primo,,11,,Computer Science
145608528,J. Thom,"['James A. Thom', 'James Allan Thom', 'J. A. Thom', 'J Thom', 'James Thom']",2392,,Sociology
50134685,C. Bennett,"['Charles L Bennett', 'Charles Lougheed Bennett', 'C. L. Bennett', 'C L Bennett', 'Charles Bennett', 'C. Bennett', 'Charles L. Bennett']",63538,,Sociology
